2024-09-27 22:56:58 - #----------Config info----------#
2024-09-27 22:56:58 - network: vmunet,
2024-09-27 22:56:58 - model_config: {'num_classes': 1, 'input_channels': 3, 'depths': [1, 1, 1, 1], 'depths_decoder': [1, 1, 1, 1], 'drop_path_rate': 0.2, 'load_ckpt_path': './pre_trained_weights/vmamba_small_e238_ema.pth'},
2024-09-27 22:56:58 - datasets: isic17,
2024-09-27 22:56:58 - data_path: ./data/isic2017/,
2024-09-27 22:56:58 - criterion: BceDiceLoss(
  (bce): BCELoss(
    (bceloss): BCELoss()
  )
  (dice): DiceLoss()
),
2024-09-27 22:56:58 - pretrained_path: ./pre_trained/,
2024-09-27 22:56:58 - num_classes: 1,
2024-09-27 22:56:58 - input_size_h: 256,
2024-09-27 22:56:58 - input_size_w: 256,
2024-09-27 22:56:58 - input_channels: 3,
2024-09-27 22:56:58 - distributed: False,
2024-09-27 22:56:58 - local_rank: -1,
2024-09-27 22:56:58 - num_workers: 0,
2024-09-27 22:56:58 - seed: 42,
2024-09-27 22:56:58 - world_size: None,
2024-09-27 22:56:58 - rank: None,
2024-09-27 22:56:58 - amp: False,
2024-09-27 22:56:58 - gpu_id: 0,
2024-09-27 22:56:58 - batch_size: 24,
2024-09-27 22:56:58 - epochs: 300,
2024-09-27 22:56:58 - work_dir: results/vmunet_isic17_Friday_27_September_2024_22h_56m_58s/,
2024-09-27 22:56:58 - print_interval: 1,
2024-09-27 22:56:58 - val_interval: 30,
2024-09-27 22:56:58 - save_interval: 100,
2024-09-27 22:56:58 - threshold: 0.5,
2024-09-27 22:56:58 - train_transformer: Compose(
    <utils.myNormalize object at 0x7f2d63b08eb0>
    <utils.myToTensor object at 0x7f2d63b08df0>
    <utils.myRandomHorizontalFlip object at 0x7f2d63b08100>
    <utils.myRandomVerticalFlip object at 0x7f2d63b41d90>
    <utils.myRandomRotation object at 0x7f2d63b41e20>
    <utils.myResize object at 0x7f2d63b41e80>
),
2024-09-27 22:56:58 - test_transformer: Compose(
    <utils.myNormalize object at 0x7f2d63b41f70>
    <utils.myToTensor object at 0x7f2d63b41f40>
    <utils.myResize object at 0x7f2d63b41fa0>
),
2024-09-27 22:56:58 - opt: AdamW,
2024-09-27 22:56:58 - lr: 0.001,
2024-09-27 22:56:58 - betas: (0.9, 0.999),
2024-09-27 22:56:58 - eps: 1e-08,
2024-09-27 22:56:58 - weight_decay: 0.01,
2024-09-27 22:56:58 - amsgrad: False,
2024-09-27 22:56:58 - sch: CosineAnnealingLR,
2024-09-27 22:56:58 - T_max: 50,
2024-09-27 22:56:58 - eta_min: 1e-05,
2024-09-27 22:56:58 - last_epoch: -1,
2024-09-27 22:57:09 - flops: 1.40285952, params: 12.620329, Total params: : 16.6846
2024-09-28 00:09:06 - train: epoch 31, iter:54, loss: 0.2165, lr: 0.00035203658778440103
2024-09-28 00:09:07 - train: epoch 31, iter:55, loss: 0.2158, lr: 0.00035203658778440103
2024-09-28 00:09:09 - train: epoch 31, iter:56, loss: 0.2158, lr: 0.00035203658778440103
2024-09-28 00:09:10 - train: epoch 31, iter:57, loss: 0.2154, lr: 0.00035203658778440103
2024-09-28 00:09:12 - train: epoch 31, iter:58, loss: 0.2148, lr: 0.00035203658778440103
2024-09-28 00:09:14 - train: epoch 31, iter:59, loss: 0.2135, lr: 0.00035203658778440103
2024-09-28 00:09:15 - train: epoch 31, iter:60, loss: 0.2129, lr: 0.00035203658778440103
2024-09-28 00:09:17 - train: epoch 31, iter:61, loss: 0.2119, lr: 0.00035203658778440103
2024-09-28 00:09:18 - train: epoch 31, iter:62, loss: 0.2133, lr: 0.00035203658778440103
2024-09-28 00:09:46 - val epoch: 31, loss: 0.2940
2024-09-28 00:09:49 - train: epoch 32, iter:0, loss: 0.2202, lr: 0.00032277834642108444
2024-09-28 00:09:51 - train: epoch 32, iter:1, loss: 0.2296, lr: 0.00032277834642108444
2024-09-28 00:09:53 - train: epoch 32, iter:2, loss: 0.2074, lr: 0.00032277834642108444
2024-09-28 00:09:54 - train: epoch 32, iter:3, loss: 0.1880, lr: 0.00032277834642108444
2024-09-28 00:09:56 - train: epoch 32, iter:4, loss: 0.1995, lr: 0.00032277834642108444
2024-09-28 00:09:57 - train: epoch 32, iter:5, loss: 0.1975, lr: 0.00032277834642108444
2024-09-28 00:09:59 - train: epoch 32, iter:6, loss: 0.2004, lr: 0.00032277834642108444
2024-09-28 00:10:01 - train: epoch 32, iter:7, loss: 0.1988, lr: 0.00032277834642108444
2024-09-28 00:10:02 - train: epoch 32, iter:8, loss: 0.1981, lr: 0.00032277834642108444
2024-09-28 00:10:04 - train: epoch 32, iter:9, loss: 0.1980, lr: 0.00032277834642108444
2024-09-28 00:10:05 - train: epoch 32, iter:10, loss: 0.1959, lr: 0.00032277834642108444
2024-09-28 00:10:07 - train: epoch 32, iter:11, loss: 0.1962, lr: 0.00032277834642108444
2024-09-28 00:10:09 - train: epoch 32, iter:12, loss: 0.1944, lr: 0.00032277834642108444
2024-09-28 00:10:10 - train: epoch 32, iter:13, loss: 0.1993, lr: 0.00032277834642108444
2024-09-28 00:10:12 - train: epoch 32, iter:14, loss: 0.2060, lr: 0.00032277834642108444
2024-09-28 00:10:13 - train: epoch 32, iter:15, loss: 0.2094, lr: 0.00032277834642108444
2024-09-28 00:10:15 - train: epoch 32, iter:16, loss: 0.2060, lr: 0.00032277834642108444
2024-09-28 00:10:16 - train: epoch 32, iter:17, loss: 0.2081, lr: 0.00032277834642108444
2024-09-28 00:10:18 - train: epoch 32, iter:18, loss: 0.2058, lr: 0.00032277834642108444
2024-09-28 00:10:19 - train: epoch 32, iter:19, loss: 0.2041, lr: 0.00032277834642108444
2024-09-28 00:10:21 - train: epoch 32, iter:20, loss: 0.2063, lr: 0.00032277834642108444
2024-09-28 00:10:22 - train: epoch 32, iter:21, loss: 0.2066, lr: 0.00032277834642108444
2024-09-28 00:10:24 - train: epoch 32, iter:22, loss: 0.2074, lr: 0.00032277834642108444
2024-09-28 00:10:25 - train: epoch 32, iter:23, loss: 0.2072, lr: 0.00032277834642108444
2024-09-28 00:10:27 - train: epoch 32, iter:24, loss: 0.2084, lr: 0.00032277834642108444
2024-09-28 00:10:29 - train: epoch 32, iter:25, loss: 0.2088, lr: 0.00032277834642108444
2024-09-28 00:10:30 - train: epoch 32, iter:26, loss: 0.2081, lr: 0.00032277834642108444
2024-09-28 00:10:32 - train: epoch 32, iter:27, loss: 0.2084, lr: 0.00032277834642108444
2024-09-28 00:10:33 - train: epoch 32, iter:28, loss: 0.2090, lr: 0.00032277834642108444
2024-09-28 00:10:35 - train: epoch 32, iter:29, loss: 0.2065, lr: 0.00032277834642108444
2024-09-28 00:10:36 - train: epoch 32, iter:30, loss: 0.2074, lr: 0.00032277834642108444
2024-09-28 00:10:38 - train: epoch 32, iter:31, loss: 0.2055, lr: 0.00032277834642108444
2024-09-28 00:10:40 - train: epoch 32, iter:32, loss: 0.2051, lr: 0.00032277834642108444
2024-09-28 00:10:41 - train: epoch 32, iter:33, loss: 0.2060, lr: 0.00032277834642108444
2024-09-28 00:10:43 - train: epoch 32, iter:34, loss: 0.2063, lr: 0.00032277834642108444
2024-09-28 00:10:44 - train: epoch 32, iter:35, loss: 0.2064, lr: 0.00032277834642108444
2024-09-28 00:10:46 - train: epoch 32, iter:36, loss: 0.2049, lr: 0.00032277834642108444
2024-09-28 00:10:47 - train: epoch 32, iter:37, loss: 0.2041, lr: 0.00032277834642108444
2024-09-28 00:10:49 - train: epoch 32, iter:38, loss: 0.2040, lr: 0.00032277834642108444
2024-09-28 00:10:51 - train: epoch 32, iter:39, loss: 0.2034, lr: 0.00032277834642108444
2024-09-28 00:10:52 - train: epoch 32, iter:40, loss: 0.2023, lr: 0.00032277834642108444
2024-09-28 00:10:54 - train: epoch 32, iter:41, loss: 0.2028, lr: 0.00032277834642108444
2024-09-28 00:10:55 - train: epoch 32, iter:42, loss: 0.2022, lr: 0.00032277834642108444
2024-09-28 00:10:57 - train: epoch 32, iter:43, loss: 0.2014, lr: 0.00032277834642108444
2024-09-28 00:10:58 - train: epoch 32, iter:44, loss: 0.1999, lr: 0.00032277834642108444
2024-09-28 00:11:00 - train: epoch 32, iter:45, loss: 0.2009, lr: 0.00032277834642108444
2024-09-28 00:11:02 - train: epoch 32, iter:46, loss: 0.2013, lr: 0.00032277834642108444
2024-09-28 00:11:03 - train: epoch 32, iter:47, loss: 0.2015, lr: 0.00032277834642108444
2024-09-28 00:11:05 - train: epoch 32, iter:48, loss: 0.2013, lr: 0.00032277834642108444
2024-09-28 00:11:06 - train: epoch 32, iter:49, loss: 0.2014, lr: 0.00032277834642108444
2024-09-28 00:11:08 - train: epoch 32, iter:50, loss: 0.2014, lr: 0.00032277834642108444
2024-09-28 00:11:10 - train: epoch 32, iter:51, loss: 0.2013, lr: 0.00032277834642108444
2024-09-28 00:11:11 - train: epoch 32, iter:52, loss: 0.2002, lr: 0.00032277834642108444
2024-09-28 00:11:13 - train: epoch 32, iter:53, loss: 0.1996, lr: 0.00032277834642108444
2024-09-28 00:11:14 - train: epoch 32, iter:54, loss: 0.1989, lr: 0.00032277834642108444
2024-09-28 00:11:16 - train: epoch 32, iter:55, loss: 0.2019, lr: 0.00032277834642108444
2024-09-28 00:11:18 - train: epoch 32, iter:56, loss: 0.2019, lr: 0.00032277834642108444
2024-09-28 00:11:19 - train: epoch 32, iter:57, loss: 0.2012, lr: 0.00032277834642108444
2024-09-28 00:11:21 - train: epoch 32, iter:58, loss: 0.2009, lr: 0.00032277834642108444
2024-09-28 00:11:22 - train: epoch 32, iter:59, loss: 0.2010, lr: 0.00032277834642108444
2024-09-28 00:11:24 - train: epoch 32, iter:60, loss: 0.2003, lr: 0.00032277834642108444
2024-09-28 00:11:26 - train: epoch 32, iter:61, loss: 0.2008, lr: 0.00032277834642108444
2024-09-28 00:11:26 - train: epoch 32, iter:62, loss: 0.2022, lr: 0.00032277834642108444
2024-09-28 00:11:55 - val epoch: 32, loss: 0.3078
2024-09-28 00:11:58 - train: epoch 33, iter:0, loss: 0.2971, lr: 0.0002942392506752889
2024-09-28 00:11:59 - train: epoch 33, iter:1, loss: 0.2589, lr: 0.0002942392506752889
2024-09-28 00:12:01 - train: epoch 33, iter:2, loss: 0.2437, lr: 0.0002942392506752889
2024-09-28 00:12:03 - train: epoch 33, iter:3, loss: 0.2314, lr: 0.0002942392506752889
2024-09-28 00:12:04 - train: epoch 33, iter:4, loss: 0.2167, lr: 0.0002942392506752889
2024-09-28 00:12:06 - train: epoch 33, iter:5, loss: 0.2170, lr: 0.0002942392506752889
2024-09-28 00:12:07 - train: epoch 33, iter:6, loss: 0.2222, lr: 0.0002942392506752889
2024-09-28 00:12:09 - train: epoch 33, iter:7, loss: 0.2200, lr: 0.0002942392506752889
2024-09-28 00:12:11 - train: epoch 33, iter:8, loss: 0.2170, lr: 0.0002942392506752889
2024-09-28 00:12:12 - train: epoch 33, iter:9, loss: 0.2127, lr: 0.0002942392506752889
2024-09-28 00:12:14 - train: epoch 33, iter:10, loss: 0.2104, lr: 0.0002942392506752889
2024-09-28 00:12:15 - train: epoch 33, iter:11, loss: 0.2141, lr: 0.0002942392506752889
2024-09-28 00:12:17 - train: epoch 33, iter:12, loss: 0.2128, lr: 0.0002942392506752889
2024-09-28 00:12:18 - train: epoch 33, iter:13, loss: 0.2062, lr: 0.0002942392506752889
2024-09-28 00:12:20 - train: epoch 33, iter:14, loss: 0.2133, lr: 0.0002942392506752889
2024-09-28 00:12:22 - train: epoch 33, iter:15, loss: 0.2136, lr: 0.0002942392506752889
2024-09-28 00:12:23 - train: epoch 33, iter:16, loss: 0.2164, lr: 0.0002942392506752889
2024-09-28 00:12:25 - train: epoch 33, iter:17, loss: 0.2147, lr: 0.0002942392506752889
2024-09-28 00:12:26 - train: epoch 33, iter:18, loss: 0.2135, lr: 0.0002942392506752889
2024-09-28 00:12:28 - train: epoch 33, iter:19, loss: 0.2157, lr: 0.0002942392506752889
2024-09-28 00:12:30 - train: epoch 33, iter:20, loss: 0.2158, lr: 0.0002942392506752889
2024-09-28 00:12:31 - train: epoch 33, iter:21, loss: 0.2143, lr: 0.0002942392506752889
2024-09-28 00:12:33 - train: epoch 33, iter:22, loss: 0.2152, lr: 0.0002942392506752889
2024-09-28 00:12:34 - train: epoch 33, iter:23, loss: 0.2111, lr: 0.0002942392506752889
2024-09-28 00:12:36 - train: epoch 33, iter:24, loss: 0.2105, lr: 0.0002942392506752889
2024-09-28 00:12:38 - train: epoch 33, iter:25, loss: 0.2089, lr: 0.0002942392506752889
2024-09-28 00:12:39 - train: epoch 33, iter:26, loss: 0.2077, lr: 0.0002942392506752889
2024-09-28 00:12:41 - train: epoch 33, iter:27, loss: 0.2091, lr: 0.0002942392506752889
2024-09-28 00:12:42 - train: epoch 33, iter:28, loss: 0.2084, lr: 0.0002942392506752889
2024-09-28 00:12:44 - train: epoch 33, iter:29, loss: 0.2069, lr: 0.0002942392506752889
2024-09-28 00:12:46 - train: epoch 33, iter:30, loss: 0.2068, lr: 0.0002942392506752889
2024-09-28 00:12:47 - train: epoch 33, iter:31, loss: 0.2058, lr: 0.0002942392506752889
2024-09-28 00:12:49 - train: epoch 33, iter:32, loss: 0.2045, lr: 0.0002942392506752889
2024-09-28 00:12:50 - train: epoch 33, iter:33, loss: 0.2053, lr: 0.0002942392506752889
2024-09-28 00:12:52 - train: epoch 33, iter:34, loss: 0.2046, lr: 0.0002942392506752889
2024-09-28 00:12:54 - train: epoch 33, iter:35, loss: 0.2048, lr: 0.0002942392506752889
2024-09-28 00:12:55 - train: epoch 33, iter:36, loss: 0.2028, lr: 0.0002942392506752889
2024-09-28 00:12:57 - train: epoch 33, iter:37, loss: 0.2021, lr: 0.0002942392506752889
2024-09-28 00:12:58 - train: epoch 33, iter:38, loss: 0.2014, lr: 0.0002942392506752889
2024-09-28 00:13:00 - train: epoch 33, iter:39, loss: 0.2012, lr: 0.0002942392506752889
2024-09-28 00:13:01 - train: epoch 33, iter:40, loss: 0.2009, lr: 0.0002942392506752889
2024-09-28 00:13:03 - train: epoch 33, iter:41, loss: 0.2006, lr: 0.0002942392506752889
2024-09-28 00:13:05 - train: epoch 33, iter:42, loss: 0.2003, lr: 0.0002942392506752889
2024-09-28 00:13:06 - train: epoch 33, iter:43, loss: 0.1994, lr: 0.0002942392506752889
2024-09-28 00:13:08 - train: epoch 33, iter:44, loss: 0.2009, lr: 0.0002942392506752889
2024-09-28 00:13:09 - train: epoch 33, iter:45, loss: 0.2011, lr: 0.0002942392506752889
2024-09-28 00:13:11 - train: epoch 33, iter:46, loss: 0.2005, lr: 0.0002942392506752889
2024-09-28 00:13:13 - train: epoch 33, iter:47, loss: 0.2005, lr: 0.0002942392506752889
2024-09-28 00:13:14 - train: epoch 33, iter:48, loss: 0.1996, lr: 0.0002942392506752889
2024-09-28 00:13:16 - train: epoch 33, iter:49, loss: 0.1991, lr: 0.0002942392506752889
2024-09-28 00:13:17 - train: epoch 33, iter:50, loss: 0.1987, lr: 0.0002942392506752889
2024-09-28 00:13:19 - train: epoch 33, iter:51, loss: 0.1986, lr: 0.0002942392506752889
2024-09-28 00:13:20 - train: epoch 33, iter:52, loss: 0.1991, lr: 0.0002942392506752889
2024-09-28 00:13:22 - train: epoch 33, iter:53, loss: 0.1991, lr: 0.0002942392506752889
2024-09-28 00:13:24 - train: epoch 33, iter:54, loss: 0.1981, lr: 0.0002942392506752889
2024-09-28 00:13:25 - train: epoch 33, iter:55, loss: 0.1980, lr: 0.0002942392506752889
2024-09-28 00:13:27 - train: epoch 33, iter:56, loss: 0.1997, lr: 0.0002942392506752889
2024-09-28 00:13:28 - train: epoch 33, iter:57, loss: 0.2010, lr: 0.0002942392506752889
2024-09-28 00:13:30 - train: epoch 33, iter:58, loss: 0.2005, lr: 0.0002942392506752889
2024-09-28 00:13:32 - train: epoch 33, iter:59, loss: 0.1998, lr: 0.0002942392506752889
2024-09-28 00:13:33 - train: epoch 33, iter:60, loss: 0.1999, lr: 0.0002942392506752889
2024-09-28 00:13:35 - train: epoch 33, iter:61, loss: 0.1997, lr: 0.0002942392506752889
2024-09-28 00:13:36 - train: epoch 33, iter:62, loss: 0.1988, lr: 0.0002942392506752889
2024-09-28 00:14:04 - val epoch: 33, loss: 0.3397
2024-09-28 00:14:07 - train: epoch 34, iter:0, loss: 0.1682, lr: 0.00026653193131965077
2024-09-28 00:14:09 - train: epoch 34, iter:1, loss: 0.1782, lr: 0.00026653193131965077
2024-09-28 00:14:10 - train: epoch 34, iter:2, loss: 0.1940, lr: 0.00026653193131965077
2024-09-28 00:14:12 - train: epoch 34, iter:3, loss: 0.1927, lr: 0.00026653193131965077
2024-09-28 00:14:14 - train: epoch 34, iter:4, loss: 0.1847, lr: 0.00026653193131965077
2024-09-28 00:14:15 - train: epoch 34, iter:5, loss: 0.1838, lr: 0.00026653193131965077
2024-09-28 00:14:17 - train: epoch 34, iter:6, loss: 0.1742, lr: 0.00026653193131965077
2024-09-28 00:14:18 - train: epoch 34, iter:7, loss: 0.1888, lr: 0.00026653193131965077
2024-09-28 00:14:20 - train: epoch 34, iter:8, loss: 0.1892, lr: 0.00026653193131965077
2024-09-28 00:14:22 - train: epoch 34, iter:9, loss: 0.1890, lr: 0.00026653193131965077
2024-09-28 00:14:23 - train: epoch 34, iter:10, loss: 0.1865, lr: 0.00026653193131965077
2024-09-28 00:14:25 - train: epoch 34, iter:11, loss: 0.1842, lr: 0.00026653193131965077
2024-09-28 00:14:26 - train: epoch 34, iter:12, loss: 0.1854, lr: 0.00026653193131965077
2024-09-28 00:14:28 - train: epoch 34, iter:13, loss: 0.1866, lr: 0.00026653193131965077
2024-09-28 00:14:29 - train: epoch 34, iter:14, loss: 0.1835, lr: 0.00026653193131965077
2024-09-28 00:14:31 - train: epoch 34, iter:15, loss: 0.1842, lr: 0.00026653193131965077
2024-09-28 00:14:33 - train: epoch 34, iter:16, loss: 0.1860, lr: 0.00026653193131965077
2024-09-28 00:14:34 - train: epoch 34, iter:17, loss: 0.1868, lr: 0.00026653193131965077
2024-09-28 00:14:36 - train: epoch 34, iter:18, loss: 0.1843, lr: 0.00026653193131965077
2024-09-28 00:14:37 - train: epoch 34, iter:19, loss: 0.1829, lr: 0.00026653193131965077
2024-09-28 00:14:39 - train: epoch 34, iter:20, loss: 0.1800, lr: 0.00026653193131965077
2024-09-28 00:14:41 - train: epoch 34, iter:21, loss: 0.1800, lr: 0.00026653193131965077
2024-09-28 00:14:42 - train: epoch 34, iter:22, loss: 0.1805, lr: 0.00026653193131965077
2024-09-28 00:14:44 - train: epoch 34, iter:23, loss: 0.1795, lr: 0.00026653193131965077
2024-09-28 00:14:45 - train: epoch 34, iter:24, loss: 0.1789, lr: 0.00026653193131965077
2024-09-28 00:14:47 - train: epoch 34, iter:25, loss: 0.1785, lr: 0.00026653193131965077
2024-09-28 00:14:49 - train: epoch 34, iter:26, loss: 0.1771, lr: 0.00026653193131965077
2024-09-28 00:14:50 - train: epoch 34, iter:27, loss: 0.1786, lr: 0.00026653193131965077
2024-09-28 00:14:52 - train: epoch 34, iter:28, loss: 0.1796, lr: 0.00026653193131965077
2024-09-28 00:14:53 - train: epoch 34, iter:29, loss: 0.1842, lr: 0.00026653193131965077
2024-09-28 00:14:55 - train: epoch 34, iter:30, loss: 0.1844, lr: 0.00026653193131965077
2024-09-28 00:14:57 - train: epoch 34, iter:31, loss: 0.1865, lr: 0.00026653193131965077
2024-09-28 00:14:58 - train: epoch 34, iter:32, loss: 0.1867, lr: 0.00026653193131965077
2024-09-28 00:15:00 - train: epoch 34, iter:33, loss: 0.1870, lr: 0.00026653193131965077
2024-09-28 00:15:01 - train: epoch 34, iter:34, loss: 0.1901, lr: 0.00026653193131965077
2024-09-28 00:15:03 - train: epoch 34, iter:35, loss: 0.1888, lr: 0.00026653193131965077
2024-09-28 00:15:04 - train: epoch 34, iter:36, loss: 0.1885, lr: 0.00026653193131965077
2024-09-28 00:15:06 - train: epoch 34, iter:37, loss: 0.1885, lr: 0.00026653193131965077
2024-09-28 00:15:08 - train: epoch 34, iter:38, loss: 0.1885, lr: 0.00026653193131965077
2024-09-28 00:15:09 - train: epoch 34, iter:39, loss: 0.1929, lr: 0.00026653193131965077
2024-09-28 00:15:11 - train: epoch 34, iter:40, loss: 0.1970, lr: 0.00026653193131965077
2024-09-28 00:15:12 - train: epoch 34, iter:41, loss: 0.1969, lr: 0.00026653193131965077
2024-09-28 00:15:14 - train: epoch 34, iter:42, loss: 0.1972, lr: 0.00026653193131965077
2024-09-28 00:15:16 - train: epoch 34, iter:43, loss: 0.1971, lr: 0.00026653193131965077
2024-09-28 00:15:17 - train: epoch 34, iter:44, loss: 0.1960, lr: 0.00026653193131965077
2024-09-28 00:15:19 - train: epoch 34, iter:45, loss: 0.1956, lr: 0.00026653193131965077
2024-09-28 00:15:20 - train: epoch 34, iter:46, loss: 0.1956, lr: 0.00026653193131965077
2024-09-28 00:15:22 - train: epoch 34, iter:47, loss: 0.1957, lr: 0.00026653193131965077
2024-09-28 00:15:23 - train: epoch 34, iter:48, loss: 0.1951, lr: 0.00026653193131965077
2024-09-28 00:15:25 - train: epoch 34, iter:49, loss: 0.1950, lr: 0.00026653193131965077
2024-09-28 00:15:27 - train: epoch 34, iter:50, loss: 0.1939, lr: 0.00026653193131965077
2024-09-28 00:15:28 - train: epoch 34, iter:51, loss: 0.1940, lr: 0.00026653193131965077
2024-09-28 00:15:30 - train: epoch 34, iter:52, loss: 0.1944, lr: 0.00026653193131965077
2024-09-28 00:15:31 - train: epoch 34, iter:53, loss: 0.1939, lr: 0.00026653193131965077
2024-09-28 00:15:33 - train: epoch 34, iter:54, loss: 0.1942, lr: 0.00026653193131965077
2024-09-28 00:15:35 - train: epoch 34, iter:55, loss: 0.1943, lr: 0.00026653193131965077
2024-09-28 00:15:36 - train: epoch 34, iter:56, loss: 0.1951, lr: 0.00026653193131965077
2024-09-28 00:15:38 - train: epoch 34, iter:57, loss: 0.1959, lr: 0.00026653193131965077
2024-09-28 00:15:39 - train: epoch 34, iter:58, loss: 0.1954, lr: 0.00026653193131965077
2024-09-28 00:15:41 - train: epoch 34, iter:59, loss: 0.1942, lr: 0.00026653193131965077
2024-09-28 00:15:43 - train: epoch 34, iter:60, loss: 0.1953, lr: 0.00026653193131965077
2024-09-28 00:15:44 - train: epoch 34, iter:61, loss: 0.1958, lr: 0.00026653193131965077
2024-09-28 00:15:45 - train: epoch 34, iter:62, loss: 0.1961, lr: 0.00026653193131965077
2024-09-28 00:16:14 - val epoch: 34, loss: 0.2783
2024-09-28 00:16:17 - train: epoch 35, iter:0, loss: 0.2823, lr: 0.00023976573648539642
2024-09-28 00:16:19 - train: epoch 35, iter:1, loss: 0.2188, lr: 0.00023976573648539642
2024-09-28 00:16:20 - train: epoch 35, iter:2, loss: 0.2021, lr: 0.00023976573648539642
2024-09-28 00:16:22 - train: epoch 35, iter:3, loss: 0.1917, lr: 0.00023976573648539642
2024-09-28 00:16:24 - train: epoch 35, iter:4, loss: 0.2099, lr: 0.00023976573648539642
2024-09-28 00:16:25 - train: epoch 35, iter:5, loss: 0.2039, lr: 0.00023976573648539642
2024-09-28 00:16:27 - train: epoch 35, iter:6, loss: 0.2069, lr: 0.00023976573648539642
2024-09-28 00:16:28 - train: epoch 35, iter:7, loss: 0.2052, lr: 0.00023976573648539642
2024-09-28 00:16:30 - train: epoch 35, iter:8, loss: 0.2177, lr: 0.00023976573648539642
2024-09-28 00:16:32 - train: epoch 35, iter:9, loss: 0.2104, lr: 0.00023976573648539642
2024-09-28 00:16:33 - train: epoch 35, iter:10, loss: 0.2088, lr: 0.00023976573648539642
2024-09-28 00:16:35 - train: epoch 35, iter:11, loss: 0.2048, lr: 0.00023976573648539642
2024-09-28 00:16:36 - train: epoch 35, iter:12, loss: 0.2013, lr: 0.00023976573648539642
2024-09-28 00:16:38 - train: epoch 35, iter:13, loss: 0.2004, lr: 0.00023976573648539642
2024-09-28 00:16:39 - train: epoch 35, iter:14, loss: 0.2010, lr: 0.00023976573648539642
2024-09-28 00:16:41 - train: epoch 35, iter:15, loss: 0.1987, lr: 0.00023976573648539642
2024-09-28 00:16:43 - train: epoch 35, iter:16, loss: 0.1965, lr: 0.00023976573648539642
2024-09-28 00:16:44 - train: epoch 35, iter:17, loss: 0.1950, lr: 0.00023976573648539642
2024-09-28 00:16:46 - train: epoch 35, iter:18, loss: 0.1937, lr: 0.00023976573648539642
2024-09-28 00:16:47 - train: epoch 35, iter:19, loss: 0.1954, lr: 0.00023976573648539642
2024-09-28 00:16:49 - train: epoch 35, iter:20, loss: 0.1948, lr: 0.00023976573648539642
2024-09-28 00:16:50 - train: epoch 35, iter:21, loss: 0.1985, lr: 0.00023976573648539642
2024-09-28 00:16:52 - train: epoch 35, iter:22, loss: 0.1993, lr: 0.00023976573648539642
2024-09-28 00:16:54 - train: epoch 35, iter:23, loss: 0.2004, lr: 0.00023976573648539642
2024-09-28 00:16:55 - train: epoch 35, iter:24, loss: 0.2025, lr: 0.00023976573648539642
2024-09-28 00:16:57 - train: epoch 35, iter:25, loss: 0.2018, lr: 0.00023976573648539642
2024-09-28 00:16:58 - train: epoch 35, iter:26, loss: 0.1999, lr: 0.00023976573648539642
2024-09-28 00:17:00 - train: epoch 35, iter:27, loss: 0.2004, lr: 0.00023976573648539642
2024-09-28 00:17:02 - train: epoch 35, iter:28, loss: 0.2021, lr: 0.00023976573648539642
2024-09-28 00:17:03 - train: epoch 35, iter:29, loss: 0.1997, lr: 0.00023976573648539642
2024-09-28 00:17:05 - train: epoch 35, iter:30, loss: 0.1995, lr: 0.00023976573648539642
2024-09-28 00:17:06 - train: epoch 35, iter:31, loss: 0.2004, lr: 0.00023976573648539642
2024-09-28 00:17:08 - train: epoch 35, iter:32, loss: 0.1998, lr: 0.00023976573648539642
2024-09-28 00:17:10 - train: epoch 35, iter:33, loss: 0.1977, lr: 0.00023976573648539642
2024-09-28 00:17:11 - train: epoch 35, iter:34, loss: 0.1965, lr: 0.00023976573648539642
2024-09-28 00:17:13 - train: epoch 35, iter:35, loss: 0.1991, lr: 0.00023976573648539642
2024-09-28 00:17:14 - train: epoch 35, iter:36, loss: 0.1988, lr: 0.00023976573648539642
2024-09-28 00:17:16 - train: epoch 35, iter:37, loss: 0.1986, lr: 0.00023976573648539642
2024-09-28 00:17:18 - train: epoch 35, iter:38, loss: 0.1981, lr: 0.00023976573648539642
2024-09-28 00:17:19 - train: epoch 35, iter:39, loss: 0.1984, lr: 0.00023976573648539642
2024-09-28 00:17:21 - train: epoch 35, iter:40, loss: 0.1998, lr: 0.00023976573648539642
2024-09-28 00:17:22 - train: epoch 35, iter:41, loss: 0.1984, lr: 0.00023976573648539642
2024-09-28 00:17:24 - train: epoch 35, iter:42, loss: 0.1978, lr: 0.00023976573648539642
2024-09-28 00:17:26 - train: epoch 35, iter:43, loss: 0.1965, lr: 0.00023976573648539642
2024-09-28 00:17:27 - train: epoch 35, iter:44, loss: 0.1958, lr: 0.00023976573648539642
2024-09-28 00:17:29 - train: epoch 35, iter:45, loss: 0.1954, lr: 0.00023976573648539642
2024-09-28 00:17:30 - train: epoch 35, iter:46, loss: 0.1945, lr: 0.00023976573648539642
2024-09-28 00:17:32 - train: epoch 35, iter:47, loss: 0.1939, lr: 0.00023976573648539642
2024-09-28 00:17:34 - train: epoch 35, iter:48, loss: 0.1950, lr: 0.00023976573648539642
2024-09-28 00:17:35 - train: epoch 35, iter:49, loss: 0.1946, lr: 0.00023976573648539642
2024-09-28 00:17:37 - train: epoch 35, iter:50, loss: 0.1935, lr: 0.00023976573648539642
